deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.25845885;64.93174195;-0.11911385;-0.22556655;0.06968219;0.11394545;0.26429230;-0.01745937 
0.24859667;65.18033862;-0.09632450;-0.01581091;0.06174563;0.11983045;0.30303568;0.02725993 
0.25305796;65.43339658;-0.07358570;-0.16628872;0.05508049;0.19189286;-1.65142989;-0.17859077 
0.26213360;65.69553018;-0.01290211;-0.41674426;0.02185940;0.08928236;-0.26860103;-0.10487313 
0.23859429;65.93412447;-0.06582978;-0.38762978;-0.00247902;0.03936691;0.01235030;-0.09165090 
0.24612236;66.18024683;-0.04035447;-0.38178083;-0.02523539;0.03371564;0.27452207;-0.11387315 
0.24837494;66.42862177;-0.04652001;-0.09398675;-0.05601450;-0.11090581;0.87437558;0.01788241 
0.25670624;66.68532801;-0.05941094;-0.19662066;-0.05122879;0.06124057;-1.23524928;-0.05117456 
0.25003171;66.93535972;-0.01873484;-0.40125692;-0.06290394;0.06441961;-0.26305598;-0.05048960 
0.24489427;67.18025398;0.00358455;-0.45128444;-0.07861125;-0.01657365;-0.01976773;-0.01687919 
0.24789691;67.42815089;-0.01056863;-0.43840522;-0.06893454;-0.16695505;0.10181672;0.04384254 
0.25711155;67.68526244;-0.01929533;-0.19452806;-0.05661403;-0.18898894;1.77207565;0.12453148 
0.24491668;67.93017912;-0.06417263;-0.00670324;-0.02154525;-0.02207070;0.10902081;0.12306112 
0.24486041;68.17503953;-0.02613852;-0.03257486;-0.02382528;0.28815135;-0.13219047;-0.06382104 
0.25344634;68.42848587;0.03146012;-0.38158694;-0.07107133;0.18125552;-1.14876246;-0.26403221 
0.24791360;68.67639947;0.03505482;-0.46739322;-0.11796442;-0.26863906;0.09165209;-0.07239656 
0.25818419;68.93458366;-0.05063555;-0.18148774;-0.11487485;-0.55236959;1.88564098;0.16035394 
0.24578118;69.18036485;-0.11644224;-0.01762583;-0.11099190;0.06976397;0.07495541;-0.05660143 
0.24864626;69.42901111;-0.12365333;-0.03280964;-0.12784582;0.08455557;-0.02194130;-0.10306606 
0.25339627;69.68240738;-0.09978125;-0.02235608;-0.13785809;0.06491456;-0.01881011;0.00533944 
0.24805617;69.93046355;-0.10755293;-0.03677504;-0.13225241;0.07890409;-0.12492245;0.02569166 
0.24982786;70.18029141;-0.09880310;-0.04531098;-0.13563073;-0.00521808;0.01898893;-0.02359350 
0.24252892;70.42282033;-0.09535351;-0.03307621;-0.13996865;0.11332373;0.00350573;0.00439702 
0.25732136;70.68014169;-0.07064246;-0.06580158;-0.15321283;0.14119741;-0.17884792;-0.08677255 
0.25784373;70.93798542;-0.04571414;-0.08352103;-0.17185640;-0.02374484;-0.01236605;0.00435027 
0.24213099;71.18011642;-0.09117327;0.01734712;-0.16034201;-0.34371257;0.67877662;0.13224308 
0.24801898;71.42813540;-0.10265613;0.15927742;-0.13528101;0.23024833;0.37915087;0.20682189 
0.27001715;71.69815254;-0.09082805;0.16693045;-0.09788550;0.17186642;-0.32353434;0.09112316 
0.22989297;71.92804551;-0.10102638;0.09495296;-0.08296079;-0.09016357;-0.30930004;0.01793148 
0.25734425;72.18538976;-0.09904878;0.03622101;-0.07698890;0.17218144;-0.19285923;-0.00483551 
0.25104022;72.43642998;-0.05191773;-0.02213574;-0.07500230;0.04428508;-0.04864948;0.02210490 
0.24631405;72.68274403;-0.06302238;-0.02106532;-0.05241429;-0.05453901;-0.09096655;0.10845135 
0.24490762;72.92765164;-0.03899844;-0.03820054;-0.02526629;0.07022479;-0.00148968;0.11190142 
0.25752950;73.18518114;-0.03166236;-0.03784626;-0.00806851;0.02000517;-0.03311273;0.02191143 
0.26148272;73.44666386;-0.01751096;-0.06663256;-0.02890744;-0.05885065;-0.12611784;-0.15041304 
0.24138784;73.68805170;-0.03009237;-0.07809748;-0.06912629;-0.25711083;0.05918656;-0.15180008 
0.23006940;73.91812110;-0.06395047;-0.09151039;-0.09081561;-0.06537630;-0.04878967;-0.01879159 
0.26405692;74.18217802;-0.09608261;-0.08727169;-0.07220300;0.02186597;-0.03171252;0.10298824 
0.24891996;74.43109798;-0.06169805;-0.08665232;-0.05413369;0.04824173;0.01249610;0.04726276 
0.24372435;74.67482233;-0.04347223;-0.07920924;-0.04748527;-0.10537447;0.04231862;0.01997573 
0.25816774;74.93299007;-0.07593063;-0.05630934;-0.03809071;-0.01303609;0.51816112;0.05615102 
0.24818373;75.18117380;-0.10369331;0.17462215;-0.02459753;0.11838350;0.38638964;0.12443861 
0.24842572;75.42959952;-0.05395656;0.28125146;-0.00181008;0.06887886;0.51980907;0.12793201 
0.26322865;75.69282818;-0.01823111;0.32032543;0.01758716;0.15095767;-0.05715454;0.03797320 
0.22983861;75.92266679;-0.04715496;0.30345583;0.01266156;-0.17085998;-0.02577110;-0.00495562 
0.25532985;76.17799664;-0.06701211;0.29515588;-0.00036814;-0.02142136;-0.13149787;-0.09659728 
0.25018930;76.42818594;-0.07997101;0.28754541;-0.02990237;0.07000644;-0.00777360;-0.11886265 
0.25491786;76.68310380;-0.07676838;0.29471549;-0.06095566;0.08896408;0.03834254;-0.08946602 
0.24501586;76.92811966;-0.07441873;0.30483794;-0.07674993;0.03150917;-0.05866594;-0.03516876 
0.24992561;77.17804527;-0.06841581;0.30107912;-0.07757177;-0.00484369;0.03215641;0.04314376 
0.27079487;77.44884014;-0.06114268;0.28063315;-0.06391969;-0.05479704;-0.06110766;0.05558254 
0.22504902;77.67388916;-0.07488684;0.32290193;-0.05051167;-0.01345378;0.21855158;0.06478674 
0.25892377;77.93281293;-0.04727694;0.32211012;-0.04791599;-0.08152037;-0.09573346;-0.02444935 
0.24978590;78.18259883;-0.03084273;-0.00137482;-0.05011034;0.33517855;-1.48708642;-0.06279843 
0.25575924;78.43835807;-0.02865259;-0.08813693;-0.04103937;-0.21419615;0.30641282;0.07651298 
0.23915863;78.67751670;-0.08130699;-0.14897321;-0.02171295;0.16961110;-1.20941079;-0.03041244 
0.25009131;78.92760801;0.01150040;-0.20640992;-0.02626391;0.09849829;1.51220691;0.01476528 
0.24621892;79.17382693;-0.07907934;0.07296494;-0.03982270;0.22448866;1.31025136;-0.04104245 
0.25498080;79.42880774;-0.08376013;0.31795350;-0.07516927;0.08489246;0.51005739;-0.10190310 
0.25877166;79.68757939;-0.06698827;0.29036105;-0.10072650;-0.05578538;-0.71821463;-0.05313765 
0.24529386;79.93287325;-0.03151381;-0.06946825;-0.08973648;0.12736334;-0.56085896;0.02175331 
0.23992085;80.17279410;-0.05526071;-0.06049810;-0.09498870;0.01002930;0.06377094;-0.08785239 
0.26646900;80.43926311;-0.03661272;-0.07578081;-0.12335211;0.01729829;-0.11490761;-0.08531844 
0.23510408;80.67436719;-0.09393827;-0.09681279;-0.13873740;-1.21675432;-0.18885252;-0.08813380 
0.25030875;80.92467594;-0.33877063;-0.05239209;-0.14392419;-0.23464541;0.06124697;0.05449534 
0.25268197;81.17735791;-0.34709215;-0.04487754;-0.13452233;-0.05563947;0.13703458;0.14427009 
0.26095510;81.43831301;-0.13348888;-0.05170060;-0.08776455;1.90369618;-0.48781124;0.17297810 
0.23910832;81.67742133;-0.06157529;-0.10151315;-0.04624474;-0.35010281;0.49413159;0.17519514 
0.26576066;81.94318199;-0.09033293;0.17838486;-0.01792533;-0.13982110;0.74900442;0.16754644 
0.25558376;82.19876575;-0.09625440;0.23156613;-0.02686805;-0.04072822;0.12453248;-0.07733929 
0.25306082;82.45182657;-0.06427969;0.10147164;-0.05655503;0.25535661;-1.39058983;-0.18660870 
0.24069881;82.69252539;0.01130262;-0.11700625;-0.09750749;0.14224458;0.22077827;-0.13092378 
0.24054790;82.93307328;-0.03359388;0.22321495;-0.08886130;-0.49814445;-0.02101768;-0.03003246 
0.25070930;83.18378258;0.00843316;-0.06602292;-0.13595080;-0.08210143;-0.59942877;-0.16053684 
0.26139045;83.44517303;-0.06197222;-0.00498862;-0.12927572;-0.08751795;-0.01375094;0.04861046 
0.23708963;83.68226266;-0.05068969;-0.01305131;-0.16312972;0.01595546;-0.04304954;-0.30423880 
0.24824071;83.93050337;-0.02274861;-0.01778493;-0.33598548;0.05706257;-0.06224034;-1.06911123 
0.24292374;84.17342710;0.02376123;-0.06041469;-0.66508704;0.24793036;0.06072148;-1.51904607 
0.24909139;84.42251849;0.17959552;-0.05135925;-1.04581857;1.07808650;-0.35587960;-1.45324516 
0.25956726;84.68208575;0.31783277;-0.01247246;-1.33031273;-0.30728272;0.14621951;-0.79117721 
0.24536347;84.92744923;0.30188471;-0.03980726;-1.50292349;-0.19007203;-0.49102089;-0.53187424 
0.24799562;85.17544484;0.06264387;-0.29653487;-1.58034754;-1.15094888;-1.57210374;0.07349294 
0.25353479;85.42897964;-0.06928723;-0.47325218;-1.53205717;0.10733077;-0.05089739;0.27616727 
0.25227761;85.68125725;-0.03943181;-0.44443408;-1.45519662;0.31891325;0.16834471;0.25809911 
0.24111700;85.92237425;0.01413679;-0.34005040;-1.40858757;0.53483438;0.85460216;0.11067165 
0.25463653;86.17701077;0.06314366;-0.15027983;-1.39367390;-0.01672715;-0.19022915;-0.00076891 
0.25053024;86.42754102;0.11243003;-0.39934155;-1.42495108;0.12642367;-0.56168640;-0.06926185 
0.25361395;86.68115497;0.11389317;-0.38470018;-1.44857526;-0.22183567;0.70420933;-0.11284699 
0.26391053;86.94506550;0.06707471;-0.09031569;-1.42168045;-0.05683186;0.36180356;0.10878150 
0.24189305;87.18695855;0.09032460;-0.06602455;-1.39093947;-0.14453477;0.10048200;0.06856664 
0.24366331;87.43062186;0.07837026;-0.07056281;-1.40100884;0.02451899;-0.08011414;-0.08271324 
0.24859214;87.67921400;0.01240047;-0.10926670;-1.43663418;-0.32292521;-0.09546343;-0.13917314 
0.24816775;87.92738175;-0.20883280;-0.09194878;-1.45266759;-1.01422310;0.12871945;0.00097069 
0.25318360;88.18056536;-0.28679132;-0.07935604;-1.45824933;-0.00779015;-0.02140410;-0.01760691 
0.24183154;88.42239690;-0.25523117;-0.09175567;-1.46793437;0.85374242;-0.01405113;-0.07299313 
0.25948834;88.68188524;0.05293968;-0.09840587;-1.50991786;0.24628784;-0.05043600;-0.12175126 
0.23987293;88.92175817;-0.03926484;-0.08966930;-1.52774060;-1.41379678;0.04469657;-0.00150677 
0.24987817;89.17163634;-0.30895251;-0.07355858;-1.51507139;-0.30962685;0.01841810;-0.00792077 
0.25860333;89.43023968;-0.08407334;-0.07610966;-1.52873480;1.77434206;0.02971309;-0.13783808 
0.25157762;89.68181729;0.02894488;-0.07274651;-1.54501808;0.11768579;0.01857791;-0.04321126 
0.24852538;89.93034267;-0.00740260;-0.05543136;-1.55678368;-0.71395206;0.08142409;-0.04703165 
0.24853754;90.17888021;-0.27393401;-0.03065152;-1.56213439;-0.53539979;0.17494591;0.01521914 
0.24900436;90.42788458;-0.29674676;-0.04673206;-1.55964136;0.13672820;-0.20516126;-0.02172919 
0.24875164;90.67663622;0.01699093;-0.10861679;-1.56248868;0.67868912;-0.15394895;0.00536986 
0.25326824;90.92990446;0.06414461;-0.11250365;-1.53766286;-0.09708630;0.13911636;0.12192900 
0.26188397;91.19178843;0.06102423;-0.10097755;-1.49613452;-0.23018263;0.09723601;0.14675424 
0.23497510;91.42676353;-0.21918401;-0.09016372;-1.46425033;-0.80176121;0.04968341;0.13601276 
0.25518966;91.68195319;-0.27652314;-0.08789474;-1.44809341;-0.03417216;-0.03701447;0.01653071 
0.25528455;91.93723774;-0.25207797;-0.08619663;-1.44383931;0.31876668;-0.01935556;0.00546657 
0.23960614;92.17684388;-0.13809620;-0.09762941;-1.43082392;1.68856776;0.09070503;0.10529583 
0.25043249;92.42727637;0.03338978;-0.08528385;-1.41054392;-0.21431260;0.30694091;0.10759936 
0.25332189;92.68059826;0.02120874;-0.06742860;-1.37896729;-0.02698930;-0.16015115;0.12798543 
0.28261733;92.96321559;-0.26541075;-0.02019732;-1.36030197;-1.01119494;0.35327569;0.18210880 
0.21794271;93.18115830;-0.32203507;-0.00058806;-1.33725798;0.24952137;-0.18223387;0.08713841 
0.25150704;93.43266535;-0.30473807;-0.02345876;-1.32709062;-0.02102918;0.03695886;-0.03360889 
0.24952984;93.68219519;-0.29930216;-0.02724654;-1.33614755;0.04025415;-0.12999088;-0.06227466 
0.25517344;93.93736863;-0.02230763;-0.03632843;-1.35674739;1.49247932;-0.31633040;-0.10530038 
0.23983216;94.17720079;0.07253855;-0.02701223;-1.37787724;-0.10054665;0.17817867;-0.05033186 
0.25398540;94.43118620;0.06850631;-0.02725806;-1.39190781;-0.01289525;-0.16836354;-0.07502622 
0.24899721;94.68018341;0.07780048;-0.06362634;-1.41477728;0.00544326;-0.12572603;-0.05517345 
0.24822903;94.92841244;0.09871490;-0.10373636;-1.43358243;-0.08066585;-0.22747044;-0.05528545 
0.25336337;95.18177581;-0.21587351;-0.11117975;-1.43418884;-0.80937111;0.13505325;0.07152575 
0.25068593;95.43246174;0.00881096;-0.12313802;-1.41667867;1.58145595;-0.42569211;0.01161371 
0.24298549;95.67544723;0.06682398;-0.11081768;-1.40191567;-0.10552905;0.11985807;0.07698172 
0.25326872;95.92871594;0.06473164;-0.11672652;-1.40284145;-0.06685144;-0.16590862;-0.06591709 
0.25367236;96.18238831;0.06874053;-0.10255648;-1.46823001;-0.00246997;0.14463094;-0.55527782 
0.24851704;96.43090534;0.12978075;-0.02688739;-1.72931683;0.55235749;0.20046885;-1.44761372 
0.25145745;96.68236279;0.30509228;0.05497757;-2.09294868;0.77601737;-0.08757075;-1.34432220 
0.24998260;96.93234539;0.40715563;0.11164115;-2.29415846;0.06497434;-0.10994455;-0.25389907 
0.24868941;97.18103480;0.33791661;0.03772887;-2.20190620;-0.22845864;-0.06234860;1.01195121 
0.24155569;97.42259049;0.29980099;-0.05835550;-1.81951940;-0.12490188;0.25489447;1.98085964 
0.26978564;97.69237614;0.15032765;-0.06769130;-1.28017116;-0.65131116;0.46198553;2.12849951 
0.25561666;97.94799280;0.04098114;-0.03152668;-0.79611498;-0.14400497;-0.00925547;1.59689808 
0.23501873;98.18301153;0.01602867;-0.05539153;-0.54608101;-0.07911107;-0.23308288;0.53976130 
0.27103019;98.45404172;0.01344982;-0.10856247;-0.49413067;-0.01996994;-0.26718286;0.03586068 
0.23313212;98.68717384;0.06169245;-0.17100963;-0.46065900;0.13576268;-0.13076061;0.20488515 
0.25517941;98.94235325;-0.03194208;-0.10937230;-0.43686020;-0.31340528;0.18809678;-0.06466811 
0.23479462;99.17714787;-0.04980393;-0.12249295;-0.47369131;0.05426611;-0.13963002;-0.18254045 
0.26558757;99.44273543;-0.05297365;-0.13580757;-0.51872790;-0.49608138;-0.01302753;-0.19264328 
0.23799872;99.68073416;0.05711305;-0.22609243;-0.52986568;2.16254711;0.55648547;-0.13729972 
0.25655246;99.93728662;-0.28829244;0.00581632;-0.51061362;-0.80365819;-0.93833739;0.10840280 
0.23964453;100.17693114;0.07232795;-0.01249420;-0.52065277;-1.37256408;0.07702160;-0.16144122 
0.25398827;100.43091941;0.02590350;-0.20615226;-0.49073198;2.98913002;0.41749188;-0.02869169 
0.25624299;100.68716240;-0.21675868;-0.08034188;-0.45358443;-1.59298086;-1.45339513;0.07797717 
0.24995375;100.93711615;0.10496947;0.00692535;-0.43753162;-1.33698213;0.81905818;-0.15837137 
0.24008036;101.17719650;-0.04682371;-0.16744392;-0.43140227;1.39662719;0.22982782;-0.13929728 
0.25543952;101.43263602;0.00914059;-0.12917596;-0.45267525;-0.02083239;0.05648112;-0.05779960 
0.24804807;101.68068409;-0.00118206;-0.11922378;-0.46047553;-0.14041705;-0.05464366;-0.02989719 
0.24893713;101.92962122;-0.27366284;-0.22809550;-0.44082686;-0.32491225;-0.29963133;0.02876284 
0.24892807;102.17854929;-0.32386917;-0.21986370;-0.41930130;0.00258684;0.23937012;0.16150832 
0.25857115;102.43712044;-0.27108449;-0.10291780;-0.39538422;1.63683116;0.88854086;0.27156109 
0.23963547;102.67675591;-0.05276624;-0.05502667;-0.36670184;0.07115424;0.16684301;0.14475617 
0.25011539;102.92687130;0.21057981;-0.03839088;-0.35375631;1.15696406;-0.29235137;-0.03455681 
0.25336528;103.18023658;0.29518703;-0.03874414;-0.35541338;-0.13948715;0.00317358;0.00870231 
0.24810863;103.42834520;0.06143321;-0.08191906;-0.37232730;-1.36875618;-0.00866495;-0.01851749 
0.25326037;103.68160558;-0.06043643;-0.08988326;-0.38404757;0.01319777;-0.07031660;-0.09057075 
0.25036287;103.93196845;-0.02809139;-0.35336024;-0.40597722;0.34146735;-1.14272702;-0.18302307 
0.24874020;104.18070865;-0.03600747;-0.43405584;-0.44523016;-0.12123733;0.07636965;-0.13188119 
0.25626516;104.43697381;-0.04983542;-0.39218885;-0.47922385;-0.01068492;0.52740335;-0.11119604 
0.23969102;104.67666483;-0.08436412;0.07455380;-0.51338583;-0.15203777;1.87427247;-0.00071633 
0.24500227;104.92166710;-0.05567753;0.34927845;-0.51835495;0.15532446;0.04289700;0.06638414 
0.27010918;105.19177628;0.03483772;0.27236041;-0.52580196;0.34923974;-0.31057408;-0.16058527 
0.23838520;105.43016148;0.02989429;0.26562735;-0.56105512;0.02936431;0.07231480;-0.09844215 
0.25159383;105.68175530;0.00963086;0.23495585;-0.57288593;0.02177688;-0.29631826;0.01400845 
0.24491000;105.92666531;0.02153503;0.19169912;-0.54989737;0.01580813;-0.30070934;0.15820000 
0.26003981;106.18670511;0.00482939;-0.08954304;-0.50075823;0.07554952;-0.68884033;0.22645004 
0.24037218;106.42707729;-0.02688495;-0.07992464;-0.43153495;0.11160076;0.19719650;0.22201401 
0.24964833;106.67672563;0.00114922;0.13714720;-0.42235541;-0.08246090;1.81607389;-0.04299087 
0.25370693;106.93043256;-0.00366729;0.27543542;-0.44790807;0.17685325;-0.06078293;-0.15249375 
0.25838780;107.18882036;0.00116508;0.04591521;-0.46468133;0.23611313;-1.77585232;-0.03535369 
0.23846102;107.42728138;-0.01131213;-0.05991499;-0.45041519;-0.20526396;0.21642852;0.16210443 
0.25367856;107.68095994;-0.02872314;-0.04080864;-0.41801623;0.00637252;0.05205234;0.09895825 
0.24835992;107.92931986;-0.02980443;-0.04147161;-0.40748358;0.05352197;-0.03396465;-0.00047607 
0.24819446;108.17751431;-0.02754780;-0.05933437;-0.41841865;-0.05035067;-0.30792403;-0.19667765 
0.25393796;108.43145227;-0.00181744;-0.18309970;-0.57861799;0.04017286;-0.46670407;-1.07758117 
0.24993563;108.68138790;0.12105898;-0.19674355;-0.99690813;0.02699586;0.11877225;-1.96101940 
0.24851680;108.92990470;0.12146975;-0.12856939;-1.47121358;-1.22858620;-0.04644246;-1.79198539 
0.24804235;109.17794704;-0.18085900;-0.09353369;-1.77556348;-0.83595109;0.07087754;-0.69359523 
0.26885557;109.44680262;-0.24157259;-0.06590225;-1.86044288;-0.05105135;0.31173742;-0.00262663 
0.23303962;109.67984223;-0.26517913;-0.00832013;-1.81292760;-0.08114636;0.01653906;0.35640478 
0.24831843;109.92816067;-0.21521787;-0.01464651;-1.70483637;0.73397189;-0.27082330;0.40887320 
0.24893355;110.17709422;0.04849883;-0.06945376;-1.62267125;0.20973073;0.04773800;0.22947460 
0.24960876;110.42670298;0.03786121;-0.06101310;-1.54430461;0.04375847;-0.12926301;0.45420933 
0.25971842;110.68642139;0.06009086;-0.10964121;-1.32344937;0.17600371;0.01002669;1.30876148 
0.25000381;110.93642521;0.05019561;-0.10953312;-0.85215861;0.15141113;0.20968783;2.32706380 
0.24981904;111.18624425;-0.03547342;-0.10879097;-0.21844144;-0.20702104;-0.24562782;2.54489613 
0.24543190;111.43167615;-0.19958282;-0.15164983;0.38223782;-0.33500519;-0.35595864;2.07346058 
0.24948263;111.68115878;-0.22076924;-0.03699944;0.78031659;0.29174599;-0.13738993;1.34062529 
0.25546813;111.93662691;-0.13663091;-0.04637099;1.13132060;0.63483447;-0.26315764;1.59569478 
0.23437023;112.17099714;-0.04432393;-0.03398512;1.65605962;0.63825262;0.10149347;2.51439095 
0.27049398;112.44149113;0.04541307;0.07952227;2.36728239;0.06043461;0.62016404;3.02573490 
0.23997617;112.68146729;0.07105640;0.15609340;3.12693286;-0.34648636;0.32298204;2.88238025 
0.25260377;112.93407106;0.07611057;0.15908583;-2.50790143;-0.27412736;0.11713490;2.14791203 
0.24271441;113.17678547;0.07656483;0.15196434;-2.12162066;-0.13514392;-0.02347110;0.98711854 
0.25029731;113.42708278;0.27493075;0.03104865;-1.99603975;1.23571062;-1.25548780;0.33174506 
0.25226426;113.67934704;0.42914417;-0.06765369;-2.00534201;-0.24891841;0.20790227;-0.05103002 
0.24839091;113.92773795;0.42546326;-0.03935994;-2.05952787;0.12581199;-0.12208419;-0.37427109 
0.25907946;114.18681741;0.43623587;-0.02446454;-2.17228365;0.00403207;-0.12975752;-0.46629414 
0.23995280;114.42677021;0.30301845;-0.02139799;-2.29896164;-0.75114596;-0.18254033;-0.42201504 
0.24977636;114.67654657;0.22094284;-0.00784842;-2.38452053;-0.05016558;0.03510619;-0.27952886 
0.26024771;114.93679428;0.21951413;-0.02451699;-2.41031694;0.10588312;-0.19676353;0.15999040 
0.23954010;115.17633438;0.21165469;-0.06578699;-2.24748421;-0.08078910;0.19702561;1.10596931 
0.25369263;115.43002701;0.14076991;-0.02973979;-1.82922244;-0.57693541;0.63093358;1.90135288 
0.25122023;115.68124723;-0.05070675;0.17164227;-1.32869792;-0.53532338;0.73367804;1.97728121 
0.26023173;115.94147897;0.31036445;0.11590131;-0.88393027;1.10970712;-0.66424048;1.56377411 
0.23467231;116.17615128;0.35565868;-0.01168167;-0.64046884;-0.49086732;0.34089145;0.65732872 
0.25523734;116.43138862;0.30992827;-0.00850991;-0.56711656;0.14029738;-0.14798212;0.01351741 
0.24485373;116.67624235;0.35270092;-0.08001634;-0.63332283;-0.15760562;-0.61616516;-0.29044503 
0.26016259;116.93640494;0.07182843;-0.16441497;-0.75468320;-0.79089671;-0.08369192;-0.46630412 
0.26021552;117.19662046;0.07530401;-0.17309570;-0.87421036;0.18270075;-0.01097255;-0.39071590 
0.22983098;117.42645144;0.08500128;-0.13654113;-0.93127263;0.01895856;0.17903754;-0.13922696 
0.25335884;117.67981029;0.10311725;-0.13285603;-0.95814794;0.00426606;0.03591038;-0.10064717 
0.24626160;117.92607188;0.02545490;-0.12881921;-0.97576052;-0.58975416;-0.11061013;-0.06076593 
0.26009393;118.18616581;-0.09223519;-0.11926418;-0.98919076;0.02668153;0.16465081;-0.06847089 
0.26028347;118.44644928;-0.03078268;-0.08143017;-1.00495648;0.33392742;0.08159223;-0.05052504 
0.23321533;118.67966461;0.01469568;-0.06927448;-1.00066555;-0.00063954;0.02055701;0.04661842 
0.24630594;118.92597055;0.01160432;-0.04095707;-0.97451645;-0.08079075;0.02584071;0.12831870 
0.26015735;119.18612790;0.01919220;-0.04095662;-0.94078356;0.06311275;0.11111192;0.14078102 
0.24361300;119.42974091;0.03115226;-0.06176960;-0.90221846;0.06598035;-0.13434771;0.15326560 
0.24832821;119.67806911;0.03132967;-0.09051778;-0.87315333;0.03264916;-0.05875114;0.10081376 
